label,file1_char_count,file1_word_count,file1_sentence_count,file1_avg_sentence_length,file1_english_word_ratio,file1_cyrillic_count,file1_arabic_count,file1_chinese_count,file1_script_diversity,file1_unicode_control_chars,file1_number_count,file1_uppercase_word_count,file1_repetition_score,file1_perplexity_score,file1_ttr_ratio,file2_char_count,file2_word_count,file2_sentence_count,file2_avg_sentence_length,file2_english_word_ratio,file2_cyrillic_count,file2_arabic_count,file2_chinese_count,file2_script_diversity,file2_unicode_control_chars,file2_number_count,file2_uppercase_word_count,file2_repetition_score,file2_perplexity_score,file2_ttr_ratio,diff_char_count,ratio_char_count,diff_word_count,ratio_word_count,diff_sentence_count,ratio_sentence_count,diff_avg_sentence_length,diff_english_word_ratio,diff_cyrillic_count,diff_arabic_count,diff_chinese_count,diff_script_diversity,diff_unicode_control_chars,diff_number_count,diff_uppercase_word_count,diff_repetition_score,diff_perplexity_score,ratio_perplexity_score,diff_ttr_ratio,ratio_ttr_ratio,cosine_sim_word_counts
1,1444,211,1,211.0,0.7109004739336493,0,0,0,0,0,0,0,0.27014218009478674,101.84212396367745,1.0,1460,213,1,213.0,0.7089201877934272,0,0,0,0,0,0,0,0.2535211267605634,106.5658693607491,1.0,-16,0.9890410952129854,-2,0.990610323987745,0,0.9999990000010001,-2.0,0.001980286140222054,0,0,0,0,0,0,0,0.016621053334223368,-4.723745397071653,0.9556729900381734,0.0,0.9999990000010001,0.8436018957345972
2,69,9,1,9.0,0.5555555555555556,0,0,0,0,0,0,0,0.0,6.613805215240195,1.0,1219,188,1,188.0,0.8085106382978723,0,0,0,0,0,0,0,0.047872340425531915,135.5947008253863,1.0,-1150,0.056603773538471056,-179,0.04787234017089181,0,0.9999990000010001,-179.0,-0.2529550827423167,0,0,0,0,0,0,0,-0.047872340425531915,-128.9808956101461,0.04877628053459789,0.0,0.9999990000010001,0.1111111111111111
1,1402,198,1,198.0,0.7424242424242424,0,0,0,0,0,0,0,0.24242424242424243,97.97436368586416,1.0,2413,344,1,344.0,0.7616279069767442,0,0,0,0,8,0,0,0.29651162790697677,151.28799504165133,1.0,-1011,0.5810194775876422,-146,0.5755813936756354,0,0.9999990000010001,-146.0,-0.019203664552501776,0,0,0,0,-8,0,0,-0.05408738548273434,-53.313631355787166,0.6476017017165769,0.0,0.9999990000010001,0.6717171717171717
1,1159,170,1,170.0,0.7764705882352941,0,0,0,0,2,0,0,0.2411764705882353,91.55216371015565,1.0,2187,364,1,364.0,0.7472527472527473,0,0,0,0,8,0,0,0.4258241758241758,135.01779581960318,1.0,-1028,0.5299497025468909,-194,0.46703296574990943,0,0.9999990000010001,-194.0,0.029217840982546872,0,0,0,0,-6,0,0,-0.1846477052359405,-43.465632109447526,0.678074786188951,0.0,0.9999990000010001,0.6
1,2145,311,1,311.0,0.7877813504823151,0,0,0,0,6,0,0,0.2990353697749196,136.0965768600995,1.0,2896,443,1,443.0,0.8284424379232506,0,0,0,0,10,0,0,0.30699774266365687,176.28639226085042,1.0,-751,0.7406767953243519,-132,0.7020316011240821,0,0.9999990000010001,-132.0,-0.04066108744093544,0,0,0,0,-4,0,0,-0.007962372888737246,-40.189815400750916,0.7720197477675876,0.0,0.9999990000010001,0.7652733118971061
1,1139,158,1,158.0,0.7658227848101266,0,0,0,0,1,0,0,0.05063291139240506,116.97454793912398,1.0,804,124,1,124.0,0.7983870967741935,0,0,0,0,2,0,0,0.03225806451612903,99.42722882124768,1.0,335,1.4166666649046435,34,1.2741935381113425,0,0.9999990000010001,34.0,-0.03256431196406695,0,0,0,0,-1,0,0,0.01837484687627603,17.5473191178763,1.1764840290675223,0.0,0.9999990000010001,0.1774193548387097
1,1309,218,1,218.0,0.7798165137614679,0,0,0,0,2,0,0,0.3256880733944954,95.70020502580901,1.0,8801,1198,1,1198.0,0.31969949916527546,417,154,52,3,83,0,0,0.06928213689482471,959.0274937945883,1.0,-7492,0.1487330984946332,-980,0.18196994976463274,0,0.9999990000010001,-980.0,0.4601170145961924,-417,-154,-52,-3,-81,0,0,0.2564059364996707,-863.3272887687792,0.09978880224524407,0.0,0.9999990000010001,0.7889908256880734
2,1187,194,1,194.0,0.7216494845360825,0,0,0,0,6,0,0,0.18556701030927836,109.91732993162297,1.0,1281,191,1,191.0,0.6073298429319371,0,0,0,0,4,0,0,0.18848167539267016,103.30292560515753,1.0,-94,0.9266198275358158,3,1.015706800964886,0,0.9999990000010001,3.0,0.11431964160414532,0,0,0,0,2,0,0,-0.002914665083391804,6.614404326465447,1.064029195917623,0.0,0.9999990000010001,0.4712041884816754
1,1454,211,1,211.0,0.7914691943127962,0,0,0,0,4,0,0,0.18009478672985782,134.41827968231414,1.0,1843,285,1,285.0,0.8245614035087719,0,0,0,0,6,0,0,0.2596491228070175,146.01491665041044,1.0,-389,0.7889310901850618,-74,0.7403508745952601,0,0.9999990000010001,-74.0,-0.033092209195975775,0,0,0,0,-2,0,0,-0.0795543360771597,-11.596636968096306,0.9205790877075928,0.0,0.9999990000010001,0.45023696682464454
2,1657,267,1,267.0,0.7827715355805244,0,0,0,0,4,0,0,0.23220973782771537,137.33619390155556,1.0,1270,187,1,187.0,0.7165775401069518,0,0,0,0,0,0,0,0.1925133689839572,104.76113858690367,1.0,387,1.3047244084214766,80,1.427807478995682,0,0.9999990000010001,80.0,0.06619399547357252,0,0,0,0,4,0,0,0.039696368843758156,32.57505531465189,1.3109459714079337,0.0,0.9999990000010001,0.6363636363636364
1,1973,301,1,301.0,0.7408637873754153,0,0,0,0,0,0,0,0.3853820598006645,93.87317995506221,1.0,1997,301,1,301.0,0.7342192691029901,0,0,0,0,0,0,0,0.3787375415282392,95.01326447920452,1.0,-24,0.987981972464706,0,0.9999999966777409,0,0.9999990000010001,0.0,0.006644518272425182,0,0,0,0,0,0,0,0.006644518272425293,-1.1400845241423099,0.9880007752770918,0.0,0.9999990000010001,0.8770764119601329
2,1978,302,1,302.0,0.7284768211920529,0,0,0,0,0,0,0,0.3509933774834437,112.60235843436926,1.0,2120,337,1,337.0,0.7477744807121661,0,0,0,0,0,0,0,0.37091988130563797,121.31767989732424,1.0,-142,0.9330188674844251,-35,0.896142430575245,0,0.9999990000010001,-35.0,-0.019297659520113197,0,0,0,0,0,0,0,-0.01992650382219424,-8.715321462954975,0.9281611517917897,0.0,0.9999990000010001,0.7748344370860927
1,1050,189,1,189.0,0.7724867724867724,0,0,0,0,0,0,0,0.328042328042328,81.72560428525168,1.0,9347,1232,1,1232.0,0.29464285714285715,422,181,66,3,94,0,0,0.05032467532467533,1037.4677021125658,1.0,-8297,0.11233550870735685,-1043,0.15340909078457052,0,0.9999990000010001,-1043.0,0.4778439153439153,-422,-181,-66,-3,-94,0,0,0.2777176527176527,-955.7420978273142,0.07877411898227005,0.0,0.9999990000010001,0.6666666666666666
2,1083,182,1,182.0,0.7417582417582418,0,0,0,0,0,0,0,0.32967032967032966,82.93898378824474,1.0,1037,180,1,180.0,0.7555555555555555,0,0,0,0,0,0,0,0.3055555555555556,81.15968889801006,1.0,46,1.0443587260903,2,1.011111105493827,0,0.9999990000010001,2.0,-0.013797313797313748,0,0,0,0,0,0,0,0.024114774114774085,1.7792948902346808,1.0219233697476007,0.0,0.9999990000010001,0.8
1,1281,191,1,191.0,0.6073298429319371,0,0,0,0,4,0,0,0.18848167539267016,103.30292560515753,1.0,1187,194,1,194.0,0.7216494845360825,0,0,0,0,6,0,0,0.18556701030927836,109.91732993162297,1.0,94,1.0791912375069996,-3,0.9845360773992986,0,0.9999990000010001,-3.0,-0.11431964160414532,0,0,0,0,-2,0,0,0.002914665083391804,-6.614404326465447,0.9398238178601688,0.0,0.9999990000010001,0.4712041884816754
1,1052,155,1,155.0,0.7419354838709677,0,0,0,0,2,0,0,0.1935483870967742,75.7347854620693,1.0,2205,342,1,342.0,0.7192982456140351,0,0,0,0,2,0,0,0.42105263157894735,109.6156655527046,1.0,-1153,0.4770975054525635,-187,0.4532163729438118,0,0.9999990000010001,-187.0,0.022637238256932646,0,0,0,0,0,0,0,-0.22750424448217316,-33.8808800906353,0.6909120552184487,0.0,0.9999990000010001,0.6709677419354839
2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,1793,242,1,242.0,0.768595041322314,0,0,0,0,3,0,0,0.049586776859504134,172.4464613596449,1.0,-1793,0.0,-242,0.0,-1,0.0,-242.0,-0.768595041322314,0,0,0,0,-3,0,0,-0.049586776859504134,-172.4464613596449,0.0,-1.0,0.0,0.0
1,1419,203,1,203.0,0.7684729064039408,0,0,0,0,0,0,0,0.29064039408866993,93.71286243362671,1.0,1410,201,1,201.0,0.7761194029850746,0,0,0,0,0,0,0,0.32338308457711445,88.98133411356505,1.0,9,1.0063829780096574,2,1.0099502437315908,0,0.9999990000010001,2.0,-0.00764649658113381,0,0,0,0,0,0,0,-0.032742690488444526,4.731528320061656,1.0531743799306104,0.0,0.9999990000010001,0.8208955223880597
1,1181,183,1,183.0,0.6666666666666666,0,0,0,0,0,0,0,0.2896174863387978,84.09603399254837,1.0,8966,1159,1,1159.0,0.2355478861087144,447,183,82,3,95,0,0,0.03882657463330457,1014.524775645827,1.0,-7785,0.13171983045597593,-976,0.15789473670587165,0,0.9999990000010001,-976.0,0.4311187805579522,-447,-183,-82,-3,-95,0,0,0.2507909117054932,-930.4287416532786,0.08289204554528735,0.0,0.9999990000010001,0.3989071038251366
1,1869,255,1,255.0,0.7372549019607844,0,0,0,0,1,0,0,0.12941176470588237,154.99573943639464,1.0,1774,264,1,264.0,0.7954545454545454,0,0,0,0,4,0,0,0.10227272727272728,156.2812385596277,1.0,95,1.0535512959111886,-9,0.9659090872503444,0,0.9999990000010001,-9.0,-0.058199643493761055,0,0,0,0,-3,0,0,0.027139037433155086,-1.285499123233052,0.9917744437729356,0.0,0.9999990000010001,0.34509803921568627
2,1430,238,1,238.0,0.8319327731092437,0,0,0,0,9,0,0,0.18067226890756302,130.3013615081773,1.0,753,115,1,115.0,0.7652173913043478,0,0,0,0,0,0,0,0.2,60.557809329855516,1.0,677,1.8990703826041562,123,2.069565199395085,0,0.9999990000010001,123.0,0.06671538180489589,0,0,0,0,9,0,0,-0.01932773109243699,69.74355217832179,2.1516854852979654,0.0,0.9999990000010001,0.4956521739130435
1,1160,165,1,165.0,0.793939393939394,0,0,0,0,4,0,0,0.18181818181818182,102.31945846747811,1.0,1372,227,1,227.0,0.801762114537445,0,0,0,0,4,0,0,0.20704845814977973,119.4544198119647,1.0,-212,0.8454810489464423,-62,0.7268722434939549,0,0.9999990000010001,-62.0,-0.007822720598051003,0,0,0,0,0,0,0,-0.02523027633159791,-17.134961344486584,0.8565564821459473,0.0,0.9999990000010001,0.5333333333333333
1,663,103,1,103.0,0.7961165048543689,0,0,0,0,2,0,0,0.13592233009708737,71.48948447569052,1.0,2047,302,1,302.0,0.7880794701986755,0,0,0,0,8,0,0,0.22847682119205298,155.12695898339055,1.0,-1384,0.3238886173307823,-199,0.3410596015196702,0,0.9999990000010001,-199.0,0.008037034655693387,0,0,0,0,-6,0,0,-0.09255449109496561,-83.63747450770003,0.46084500388162636,0.0,0.9999990000010001,0.6116504854368932
1,1700,266,1,266.0,0.7368421052631579,0,0,0,0,0,0,0,0.3383458646616541,111.16065092474246,1.0,3618,576,1,576.0,0.8090277777777778,0,0,0,0,12,0,0,0.4375,168.4801518431702,1.0,-1918,0.46987285780268856,-310,0.4618055547538098,0,0.9999990000010001,-310.0,-0.07218567251461994,0,0,0,0,-12,0,0,-0.09915413533834588,-57.31950091842775,0.6597848414122486,0.0,0.9999990000010001,0.6766917293233082
2,1372,227,1,227.0,0.801762114537445,0,0,0,0,4,0,0,0.20704845814977973,119.4544198119647,1.0,1160,165,1,165.0,0.793939393939394,0,0,0,0,4,0,0,0.18181818181818182,102.31945846747811,1.0,212,1.1827586196700355,62,1.3757575674196512,0,0.9999990000010001,62.0,0.007822720598051003,0,0,0,0,0,0,0,0.02523027633159791,17.134961344486584,1.1674653133789559,0.0,0.9999990000010001,0.5333333333333333
2,1175,199,1,199.0,0.7839195979899497,0,0,0,0,6,0,0,0.25125628140703515,102.05225082411083,1.0,1495,225,1,225.0,0.6844444444444444,0,0,0,0,0,0,0,0.3022222222222222,90.75031123922881,1.0,-320,0.7859531767318039,-26,0.8844444405135803,0,0.9999990000010001,-26.0,0.09947515354550529,0,0,0,0,6,0,0,-0.05096594081518707,11.301939584882021,1.1245388396580802,0.0,0.9999990000010001,0.5477386934673367
2,2413,344,1,344.0,0.7616279069767442,0,0,0,0,8,0,0,0.29651162790697677,151.28799504165133,1.0,1402,198,1,198.0,0.7424242424242424,0,0,0,0,0,0,0,0.24242424242424243,97.97436368586416,1.0,1011,1.721112694920747,146,1.7373737285991226,0,0.9999990000010001,146.0,0.019203664552501776,0,0,0,0,8,0,0,0.05408738548273434,53.313631355787166,1.5441589800222437,0.0,0.9999990000010001,0.6717171717171717
2,1630,229,1,229.0,0.7117903930131004,0,0,0,0,6,0,0,0.33624454148471616,97.22895808815773,1.0,884,123,1,123.0,0.6991869918699187,0,0,0,0,4,0,0,0.13008130081300814,79.24444939975865,1.0,746,1.843891400629082,106,1.8617886027496862,0,0.9999990000010001,106.0,0.012603401143181703,0,0,0,0,2,0,0,0.20616324067170802,17.984508688399075,1.2269497434542602,0.0,0.9999990000010001,0.5772357723577236
2,8418,1100,1,1100.0,0.3145454545454546,380,145,49,3,101,0,0,0.04181818181818182,949.2299967383137,1.0,1684,261,1,261.0,0.7969348659003831,0,0,0,0,0,0,0,0.3103448275862069,111.58408713348982,1.0,6734,4.998812348575527,839,4.214559370825443,0,0.9999990000010001,839.0,-0.4823894113549285,380,145,49,3,101,0,0,-0.2685266457680251,837.6459096048239,8.50685803519526,0.0,0.9999990000010001,0.4904214559386973
1,1411,234,1,234.0,0.7222222222222222,0,0,0,0,0,0,0,0.2264957264957265,115.33190836195455,1.0,2130,353,1,353.0,0.7563739376770539,0,0,0,0,2,0,0,0.35410764872521244,121.23320275527217,1.0,-719,0.6624413142429854,-119,0.6628895165357237,0,0.9999990000010001,-119.0,-0.034151715454831644,0,0,0,0,-2,0,0,-0.12761192222948595,-5.901294393317627,0.9513227794818464,0.0,0.9999990000010001,0.7393162393162394
1,672,93,1,93.0,0.7311827956989247,0,0,0,0,1,0,0,0.0,76.18694223701723,1.0,912,138,1,138.0,0.7898550724637681,0,0,0,0,1,0,0,0.10144927536231885,93.37352067763159,1.0,-240,0.736842104455217,-45,0.6739130385948331,0,0.9999990000010001,-45.0,-0.05867227676484332,0,0,0,0,0,0,0,-0.10144927536231885,-17.186578440614355,0.8159373328559852,0.0,0.9999990000010001,0.44086021505376344
1,1203,176,1,176.0,0.7670454545454546,0,0,0,0,2,0,0,0.07386363636363637,125.87069063864126,1.0,906,142,1,142.0,0.8169014084507042,0,0,0,0,3,0,0,0.08450704225352113,91.61632389950225,1.0,297,1.3278145680708449,34,1.2394366109898831,0,0.9999990000010001,34.0,-0.04985595390524966,0,0,0,0,-1,0,0,-0.010643405889884758,34.254366739139016,1.37388932350991,0.0,0.9999990000010001,0.4647887323943662
2,1530,217,1,217.0,0.7788018433179723,0,0,0,0,11,0,0,0.22580645161290322,113.40471982958569,1.0,945,143,1,143.0,0.8181818181818182,0,0,0,0,0,0,0,0.11188811188811189,79.04488864808127,1.0,585,1.619047617334341,74,1.5174825068707518,0,0.9999990000010001,74.0,-0.039379974863845923,0,0,0,0,11,0,0,0.11391833972479133,34.35983118150442,1.4346875596193394,0.0,0.9999990000010001,0.6503496503496503
2,1183,173,1,173.0,0.8092485549132948,0,0,0,0,6,0,0,0.11560693641618497,104.01659188612962,1.0,550,76,1,76.0,0.75,0,0,0,0,0,0,0,0.13157894736842105,48.819437363797725,1.0,633,2.150909086998347,97,2.276315759522161,0,0.9999990000010001,97.0,0.05924855491329484,0,0,0,0,6,0,0,-0.015972010952236076,55.19715452233189,2.1306388473994327,0.0,0.9999990000010001,0.5131578947368421
2,2607,402,1,402.0,0.8134328358208955,0,0,0,0,2,0,0,0.39800995024875624,135.74720178965288,1.0,2609,411,1,411.0,0.8369829683698297,0,0,0,0,2,0,0,0.41362530413625304,129.47491554869643,1.0,-2,0.9992334223843491,-9,0.9781021874012112,0,0.9999990000010001,-9.0,-0.023550132548934122,0,0,0,0,0,0,0,-0.015615353887496797,6.272286240956447,1.048444018410295,0.0,0.9999990000010001,0.7860696517412935
2,1915,294,1,294.0,0.8537414965986394,0,0,0,0,14,0,0,0.30272108843537415,134.41458442757622,1.0,1080,154,1,154.0,0.7792207792207793,0,0,0,0,0,0,0,0.12987012987012986,93.54008279573232,1.0,835,1.7731481465063441,140,1.909090896694215,0,0.9999990000010001,140.0,0.07452071737786015,0,0,0,0,14,0,0,0.1728509585652443,40.8745016318439,1.436973102580316,0.0,0.9999990000010001,0.5
2,1610,270,1,270.0,0.762962962962963,0,0,0,0,0,0,0,0.4,90.823288792043,1.0,1600,266,1,266.0,0.7368421052631579,0,0,0,0,0,0,0,0.39473684210526316,93.0714826043628,1.0,10,1.0062499993710936,4,1.0150375901690316,0,0.9999990000010001,4.0,0.0261208576998051,0,0,0,0,0,0,0,0.0052631578947368585,-2.2481938123197978,0.9758444291929778,0.0,0.9999990000010001,0.9285714285714286
2,1527,244,1,244.0,0.7827868852459017,0,0,0,0,0,0,0,0.29508196721311475,102.6598153340998,1.0,1449,235,1,235.0,0.7574468085106383,0,0,0,0,0,0,0,0.3148936170212766,94.68494089124337,1.0,78,1.05383022701599,9,1.0382978679221369,0,0.9999990000010001,9.0,0.025340076735263395,0,0,0,0,0,0,0,-0.019811649808161858,7.974874442856432,1.084225361325315,0.0,0.9999990000010001,0.7574468085106383
1,550,76,1,76.0,0.75,0,0,0,0,0,0,0,0.13157894736842105,48.819437363797725,1.0,1183,173,1,173.0,0.8092485549132948,0,0,0,0,6,0,0,0.11560693641618497,104.01659188612962,1.0,-633,0.4649196952959258,-97,0.4393063558421598,0,0.9999990000010001,-97.0,-0.05924855491329484,0,0,0,0,-6,0,0,0.015972010952236076,-55.19715452233189,0.4693427847347583,0.0,0.9999990000010001,0.5131578947368421
1,784,123,1,123.0,0.8048780487804879,0,0,0,0,0,0,0,0.18699186991869918,68.19199490431276,1.0,1985,316,1,316.0,0.8449367088607594,0,0,0,0,8,0,0,0.28164556962025317,130.78637087711547,1.0,-1201,0.3949622164257117,-193,0.38924050509734015,0,0.9999990000010001,-193.0,-0.04005866008027159,0,0,0,0,-8,0,0,-0.09465369970155399,-62.59437597280271,0.5213998517244958,0.0,0.9999990000010001,0.5447154471544715
1,951,139,1,139.0,0.7841726618705036,0,0,0,0,0,0,0,0.1079136690647482,97.7359487894694,1.0,3128,460,1,460.0,0.8304347826086956,0,0,0,0,5,0,0,0.13043478260869565,267.78940639477366,1.0,-2177,0.3040281328951317,-321,0.3021739123865785,0,0.9999990000010001,-321.0,-0.046262120738192025,0,0,0,0,-5,0,0,-0.022521113543947452,-170.05345760530426,0.3649731695525492,0.0,0.9999990000010001,0.5035971223021583
2,1498,231,1,231.0,0.7792207792207793,0,0,0,0,5,0,0,0.13852813852813853,148.27634895045384,1.0,1367,175,1,175.0,0.7142857142857143,0,0,0,0,3,0,0,0.022857142857142857,147.7380334600698,1.0,131,1.0958302844946375,56,1.3199999924571428,0,0.9999990000010001,56.0,0.06493506493506496,0,0,0,0,2,0,0,0.11567099567099567,0.5383154903840364,1.003643709572497,0.0,0.9999990000010001,0.2342857142857143
2,2047,302,1,302.0,0.7880794701986755,0,0,0,0,8,0,0,0.22847682119205298,155.12695898339055,1.0,663,103,1,103.0,0.7961165048543689,0,0,0,0,2,0,0,0.13592233009708737,71.48948447569052,1.0,1384,3.0874811416478414,199,2.93203880648506,0,0.9999990000010001,199.0,-0.008037034655693387,0,0,0,0,6,0,0,0.09255449109496561,83.63747450770003,2.1699269193389337,0.0,0.9999990000010001,0.6116504854368932
1,1367,175,1,175.0,0.7142857142857143,0,0,0,0,3,0,0,0.022857142857142857,147.7380334600698,1.0,1498,231,1,231.0,0.7792207792207793,0,0,0,0,5,0,0,0.13852813852813853,148.27634895045384,1.0,-131,0.9125500661464953,-56,0.7575757542962088,0,0.9999990000010001,-56.0,-0.06493506493506496,0,0,0,0,-2,0,0,-0.11567099567099567,-0.5383154903840364,0.996369505382592,0.0,0.9999990000010001,0.2342857142857143
1,1037,180,1,180.0,0.7555555555555555,0,0,0,0,0,0,0,0.3055555555555556,81.15968889801006,1.0,1083,182,1,182.0,0.7417582417582418,0,0,0,0,0,0,0,0.32967032967032966,82.93898378824474,1.0,-46,0.9575253915442978,-2,0.9890109835768628,0,0.9999990000010001,-2.0,0.013797313797313748,0,0,0,0,0,0,0,-0.024114774114774085,-1.7792948902346808,0.9785469294713761,0.0,0.9999990000010001,0.8
1,2681,445,1,445.0,0.7370786516853932,0,0,0,0,0,0,0,0.4696629213483146,110.08734082597908,1.0,7117,934,1,934.0,0.22376873661670235,357,154,59,3,74,0,0,0.011777301927194861,870.1435756908614,1.0,-4436,0.3767036672226073,-489,0.4764453956354974,0,0.9999990000010001,-489.0,0.5133099150686908,-357,-154,-59,-3,-74,0,0,0.45788561942111977,-760.0562348648823,0.12651629429322345,0.0,0.9999990000010001,0.051685393258426963
1,2138,359,1,359.0,0.7437325905292479,0,0,0,0,4,0,0,0.403899721448468,110.34994029515067,1.0,8109,1052,1,1052.0,0.3155893536121673,313,144,43,3,83,0,0,0.039923954372623575,899.8732935732571,1.0,-5971,0.26365766429107684,-693,0.34125475252732435,0,0.9999990000010001,-693.0,0.4281432369170806,-313,-144,-43,-3,-79,0,0,0.3639757670758444,-789.5233532781065,0.12262830885261622,0.0,0.9999990000010001,0.3983286908077994
1,1219,188,1,188.0,0.8085106382978723,0,0,0,0,0,0,0,0.047872340425531915,135.5947008253863,1.0,69,9,1,9.0,0.5555555555555556,0,0,0,0,0,0,0,0.0,6.613805215240195,1.0,1150,17.666666410628025,179,20.888886567901494,0,0.9999990000010001,179.0,0.2529550827423167,0,0,0,0,0,0,0,0.047872340425531915,128.9808956101461,20.5017650068028,0.0,0.9999990000010001,0.1111111111111111
2,1856,268,1,268.0,0.7649253731343284,0,0,0,0,12,0,0,0.23134328358208955,132.54178193834684,1.0,1063,157,1,157.0,0.7834394904458599,0,0,0,0,0,0,0,0.27388535031847133,82.0261882796092,1.0,793,1.7460018798250216,111,1.7070063585540995,0,0.9999990000010001,111.0,-0.01851411731153152,0,0,0,0,12,0,0,-0.04254206673638178,50.51559365873764,1.6158471227590632,0.0,0.9999990000010001,0.6050955414012739
2,9095,1195,1,1195.0,0.2744769874476987,411,172,68,3,89,0,0,0.04435146443514645,1031.107810298681,1.0,1385,216,1,216.0,0.7592592592592593,0,0,0,0,0,0,0,0.2916666666666667,111.11731942472798,1.0,7710,6.5667869988687455,979,5.53240738179441,0,0.9999990000010001,979.0,-0.4847822718115606,411,172,68,3,89,0,0,-0.24731520223152023,919.990490873953,9.279451721454748,0.0,0.9999990000010001,0.5555555555555556
2,2781,409,1,409.0,0.8019559902200489,0,0,0,0,10,0,0,0.25183374083129584,188.07186602840528,1.0,2593,391,1,391.0,0.7953964194373402,0,0,0,0,0,0,0,0.2813299232736573,169.2714077207592,1.0,188,1.0725028919890078,18,1.046035802951315,0,0.9999990000010001,18.0,0.006559570782708746,0,0,0,0,10,0,0,-0.029496182442361463,18.800458307646068,1.1110669394774193,0.0,0.9999990000010001,0.6240409207161125
1,1251,167,1,167.0,0.7245508982035929,0,0,0,0,0,0,0,0.0718562874251497,128.30256820030763,1.0,874,145,1,145.0,0.8413793103448276,0,0,0,0,0,0,0,0.46206896551724136,34.524114856961035,1.0,377,1.4313501127787756,22,1.1517241299881094,0,0.9999990000010001,22.0,-0.11682841214123474,0,0,0,0,0,0,0,-0.39021267809209165,93.7784533433466,3.716317276071191,0.0,0.9999990000010001,0.05517241379310345
1,1058,164,1,164.0,0.7195121951219512,0,0,0,0,0,0,0,0.39634146341463417,67.68503443860463,1.0,1739,257,1,257.0,0.7626459143968871,0,0,0,0,12,0,0,0.3229571984435798,116.06328824576865,1.0,-681,0.6083956293223717,-93,0.6381322932368393,0,0.9999990000010001,-93.0,-0.04313371927493592,0,0,0,0,-12,0,0,0.07338426497105438,-48.378253807164015,0.5831734985149255,0.0,0.9999990000010001,0.5365853658536586
2,1765,268,1,268.0,0.6865671641791045,0,0,0,0,2,0,0,0.2798507462686567,110.63885588216654,1.0,1413,209,1,209.0,0.6555023923444976,0,0,0,0,0,0,0,0.20574162679425836,106.52380033035594,1.0,352,1.2491153565115956,59,1.2822966445823127,0,0.9999990000010001,59.0,0.031064771834606875,0,0,0,0,2,0,0,0.07410911947439833,4.115055551810599,1.0386303765019502,0.0,0.9999990000010001,0.8277511961722488
2,1460,213,1,213.0,0.7089201877934272,0,0,0,0,0,0,0,0.2535211267605634,106.5658693607491,1.0,1444,211,1,211.0,0.7109004739336493,0,0,0,0,0,0,0,0.27014218009478674,101.84212396367745,1.0,16,1.011080331709778,2,1.0094786682015229,0,0.9999990000010001,2.0,-0.001980286140222054,0,0,0,0,0,0,0,-0.016621053334223368,4.723745397071653,1.0463830109471537,0.0,0.9999990000010001,0.8436018957345972
1,1877,281,1,281.0,0.7259786476868327,0,0,0,0,0,0,0,0.3167259786476868,120.90482207784858,1.0,2767,447,1,447.0,0.7449664429530202,0,0,0,0,0,0,0,0.39149888143176736,133.519499411443,1.0,-890,0.6783520055372779,-166,0.628635345349809,0,0.9999990000010001,-166.0,-0.018987795266187435,0,0,0,0,0,0,0,-0.07477290278408055,-12.614677333594429,0.9055218279373272,0.0,0.9999990000010001,0.6014234875444839
2,1442,215,1,215.0,0.8418604651162791,0,0,0,0,2,0,0,0.20465116279069767,121.30576247965703,1.0,897,122,1,122.0,0.819672131147541,0,0,0,0,0,0,0,0.10655737704918032,81.5978226784531,1.0,545,1.6075808231799544,93,1.7622950675221716,0,0.9999990000010001,93.0,0.022188333968738094,0,0,0,0,2,0,0,0.09809378574151735,39.707939801203935,1.486629875787843,0.0,0.9999990000010001,0.5327868852459017
1,2191,327,1,327.0,0.764525993883792,0,0,0,0,6,0,0,0.3119266055045872,154.5787651196434,1.0,2500,362,1,362.0,0.8093922651933702,0,0,0,0,13,0,0,0.22099447513812154,187.63655885036476,1.0,-309,0.87639999964944,-35,0.9033149146317268,0,0.9999990000010001,-35.0,-0.0448662713095781,0,0,0,0,-7,0,0,0.09093213036646564,-33.05779373072136,0.8238200766573205,0.0,0.9999990000010001,0.5259938837920489
1,848,136,1,136.0,0.8676470588235294,0,0,0,0,0,0,0,0.17647058823529413,83.07887185955843,1.0,792,133,1,133.0,0.8872180451127819,0,0,0,0,4,0,0,0.08270676691729323,87.00687264199746,1.0,56,1.070707069355168,3,1.0225563832890499,0,0.9999990000010001,3.0,-0.019570986289252468,0,0,0,0,-4,0,0,0.0937638213180009,-3.928000782439028,0.9548541210824174,0.0,0.9999990000010001,0.3458646616541353
1,2609,411,1,411.0,0.8369829683698297,0,0,0,0,2,0,0,0.41362530413625304,129.47491554869643,1.0,2607,402,1,402.0,0.8134328358208955,0,0,0,0,2,0,0,0.39800995024875624,135.74720178965288,1.0,2,1.0007671649402505,9,1.0223880571582387,0,0.9999990000010001,9.0,0.023550132548934122,0,0,0,0,0,0,0,0.015615353887496797,-6.272286240956447,0.9537943536805272,0.0,0.9999990000010001,0.7860696517412935
